ID_file;id_tipo_de_file;id_departamento;id_mercado;ID_Vendedor;Vendedor;ID_cliente;Cliente;id_grupo;grupo_cliente;Pasajero;cantidad_de_paxs;fecha_alta;fecha_salida;fecha_regreso;ID_destino;De_nombre;ID_producto;Pro_nombre;tarifa_total_ml;venta_total_ml;iva_total_ml;facturado_ml;iva_facturado_ml;pendiente_fc_ml;costo_total_ml;renta_ml;cobrado_ml;a_cobrar_ml;ID_zona
6995;PN;AER;GEN;MS;MAR;7545;KIE;AGT;AGENCIAS;PRE;1;14/1/2025 11:00;31/1/2025 00:00;8/2/2025 00:00;FLN;FLORIANOPOLIS;AER;AER   .AEREOS;0;660985,44;0;660985,44;0;0;674477,1;-13491,66;660985,44;0;REG
6996;PN;AER;GEN;DC;DEB;7506;THO;AGT;AGENCIAS;POT;4;14/1/2025 11:27;5/7/2025 00:00;22/7/2025 00:00;NATALL;NATAL;AER;AER   .AEREOS;0;2421858,87;0;2421858,87;0;0;2471282,4;-49423,53;2448158,57;-26299,7;BRA
6997;PK;TER;GEN;PT;PAO;839;FER;PAR;PARTICULARES;FER;2;14/1/2025 11:30;8/6/2025 00:00;23/6/2025 00:00;GRC;GRECIA;HOTEL;HOTEL .HOTELES;4488369,88;4488369,87;129815,14;4488369,87;129815,14;0;3870200,51;618169,37;4834765;-216579,99;EUR
6998;PN;AER;GEN;DC;DEB;7506;THO;AGT;AGENCIAS;PRU;1;14/1/2025 11:36;17/5/2025 00:00;31/5/2025 00:00;LON;LONDRES;AER;AER   .AEREOS;0;1636642,14;0;1636642,14;0;0;1670043;-33400,86;1654414,93;-17772,79;SALGRU
6999;PN;AER;GEN;DC;DEB;7506;THO;AGT;AGENCIAS;CAS;4;14/1/2025 11:40;30/3/2025 00:00;11/4/2025 00:00;PUJ;PUNTA CANA;AER;AER   .AEREOS;0;3703693,65;0;3703693,65;0;0;3779274,48;-75580,83;3743913,18;-40219,53;CAR
7000;PN;AER;GEN;BC;BRE;7506;THO;AGT;AGENCIAS;ALO;3;14/1/2025 11:43;9/2/2025 00:00;18/2/2025 00:00;FLN;FLORIANOPOLIS;AER;AER   .AEREOS;0;1548014,43;0;1548014,43;0;0;1579604,4;-31589,97;1564824,79;-16810,36;REG
7001;PK;TER;GEN;BB;BET;1478;CYR;PAR;PARTICULARES;CYR;10;14/1/2025 12:00;26/1/2025 00:00;29/1/2025 00:00;PAN;;TER;TER   .TERRESTRES;155154,42;155154,42;4820,58;155154,42;4820,58;0;136528,54;18625,88;159975;0;
7002;PK;TER;GEN;PT;PAO;1571;FAV;PAR;PARTICULARES;FAV;2;14/1/2025 12:00;8/6/2025 00:00;23/6/2025 00:00;GRC;GRECIA;HOTEL;HOTEL .HOTELES;4454941,15;4454941,14;120343,86;4454941,14;120343,86;0;3881900,03;573041,12;4575285;0;EUR
7003;PK;TER;GEN;BB;BET;1478;CYR;PAR;PARTICULARES;CYR;10;14/1/2025 12:30;29/1/2025 00:00;5/2/2025 00:00;DOM;REPUBLICA DOMINICANA;TER;TER   .TERRESTRES;114606,1;114606,09;2708,91;114606,09;2708,91;0;103338,93;11267,17;117315;0;
7004;PN;AER;GEN;DC;DEB;1412;Via;AGT;AGENCIAS;DEM;4;14/1/2025 12:43;31/3/2025 00:00;7/4/2025 00:00;RIO;RIO DE JANEIRO;AER;AER   .AEREOS;0;2331592,25;0;2331592,25;0;0;2053946,7;277645,55;2331592,25;0;BRA
7005;PN;AER;GEN;BC;BRE;166;PRE;AGT;AGENCIAS;GUT;1;14/1/2025 12:46;20/3/2025 00:00;18/4/2025 00:00;EUR;EUROPA;AER;AER   .AEREOS;0;335861,5;0;335861,5;0;0;257494,7;78366,8;338714,5;-2853;EUR
7006;PN;AER;GEN;AM;Ama;166;PRE;AGT;AGENCIAS;BAR;2;14/1/2025 12:59;3/4/2025 00:00;27/4/2025 00:00;ITA;ITALIA;AER;AER   .AEREOS;0;3935406,8;0;3935406,8;0;0;4015716,9;-80310,1;3968836,4;-33429,6;EUR
7007;PN;AER;GEN;DC;DEB;7506;THO;AGT;AGENCIAS;DIA;6;14/1/2025 13:04;11/6/2025 00:00;7/7/2025 00:00;EUR;EUROPA;AER;AER   .AEREOS;0;8585128,5;0;8585128,5;0;0;8467184,96;117943,54;8674261,5;-89133;EUR
7009;PN;TER;GEN;BB;BET;1478;CYR;PAR;PARTICULARES;;0;14/1/2025 14:25;26/1/2025 00:00;6/2/2025 00:00;PTY;PANAMA;AER;AER   .AEREOS;0;15133635;0;15133635;0;0;14650723,77;482911,23;15133635;0;SUD
7010;PN;AER;GEN;LC;LUC;1463;EST;PAR;PARTICULARES;;0;14/1/2025 14:36;13/3/2025 00:00;20/3/2025 00:00;BRALUN;BRASIL;AER;AER   .AEREOS;0;373625;0;373625;0;0;274728,35;96096,65;373625;0;LUNMIL
7011;PN;TER;GEN;BB;BET;1480;PUR;PAR;PARTICULARES;;0;14/1/2025 14:46;23/2/2025 00:00;3/4/2025 00:00;ITA;ITALIA;AER;AER   .AEREOS;0;1560589,5;0;1560589,5;0;0;1435267,8;125321,7;1560589,5;0;EUR
7012;PN;AER;GEN;MS;MAR;1412;Via;AGT;AGENCIAS;BAR;2;14/1/2025 14:55;30/6/2025 00:00;8/7/2025 00:00;PUJ;PUNTA CANA;AER;AER   .AEREOS;0;1703267,92;0;1703267,92;0;0;1737749,52;-34751,6;1703537,38;-269,46;CAR
7013;PN;AER;GEN;BC;BRE;7529;BIO;AGT;AGENCIAS;CAL;2;14/1/2025 15:11;16/3/2025 00:00;23/3/2025 00:00;PUJ;PUNTA CANA;AER;AER   .AEREOS;0;2138463,02;0;2138463,02;0;0;2182103,82;-43640,8;2138463,02;0;CAR
7014;PN;AER;GEN;AM;Ama;7515;CAP;AGT;AGENCIAS;FEL;2;14/1/2025 15:19;13/3/2025 00:00;21/3/2025 00:00;MCZ;MACEIO;AER;AER   .AEREOS;0;1989230;0;1989230;0;0;1301701,7;687528,3;1989230;0;BRA
7015;PK;TER;GEN;LC;LUC;1486;MON;PAR;PARTICULARES;MON;3;14/1/2025 15:30;10/3/2025 00:00;17/3/2025 00:00;BRA;BRASIL;HOTEL;HOTEL .HOTELES;0;0;0;0;0;0;0;0;0;0;BRA
7016;PN;AER;GEN;DC;DEB;7506;THO;AGT;AGENCIAS;LAZ;2;14/1/2025 15:29;20/5/2025 00:00;11/6/2025 00:00;MAD;MADRID;AER;AER   .AEREOS;0;2994899,25;0;2994899,25;0;0;3056021,8;-61122,55;3025993,06;-31093,81;LGBEMI
7017;PN;AER;GEN;AM;Ama;1347;Isc;AGT;AGENCIAS;CHE;7;14/1/2025 16:00;25/5/2025 00:00;;RIO;RIO DE JANEIRO;AER;AER   .AEREOS;0;2162,96;0;0;0;2162,96;2207,1;-44,14;2170,07;-7,11;BRA
7018;PK;TER;GEN;PT;PAO;8;ELI;PAR;PARTICULARES;ELI;2;14/1/2025 16:21;16/2/2025 00:00;20/2/2025 00:00;BRA;BRASIL;HOTEL;HOTEL .HOTELES;381284,42;381284,42;13320,59;381284,42;13320,59;0;317849;63435,42;394605;0,01;BRA
7019;PK;TER;GEN;PT;PAO;1485;CAL;PAR;PARTICULARES;CAL;2;14/1/2025 17:15;26/2/2025 00:00;27/2/2025 00:00;TUR;TURQUIA;HOTEL;HOTEL .HOTELES;1398202,84;1398202,84;41572,17;1398202,84;41572,17;0;1289612,11;108590,73;1439775,01;0;SALGRU
7020;PK;TER;GEN;DZ;DAI;1483;VIT;PAR;PARTICULARES;VIT;4;14/1/2025 17:15;14/4/2025 00:00;21/4/2025 00:00;ARB;;HOTEL;HOTEL .HOTELES;8106559,26;8106559,25;231612,25;8106559,25;231612,25;0;7014452,43;1092106,83;8338171,5;0;
7021;PN;AER;GEN;OG;ORI;1481;GAB;PAR;PARTICULARES;GAB;2;15/1/2025 10:22;1/5/2025 00:00;9/5/2025 00:00;COLLUN;COLOMBIA;;      .SIN CARGAR;0;2428545;0;2428545;0;0;2260243,65;168301,35;2428545;0;LUNMIL
7022;PN;TER;GEN;PT;PAO;1454;ROB;PAR;PARTICULARES;;0;15/1/2025 10:26;10/2/2025 00:00;19/2/2025 00:00;BRALUN;BRASIL;;      .SIN CARGAR;72292,07;72292,07;1837,93;72292,07;1837,93;0;63540;8752,07;74130;0;LUNMIL
7023;PN;TER;GEN;DZ;DAI;1483;VIT;PAR;PARTICULARES;;0;15/1/2025 10:19;14/4/2025 00:00;21/4/2025 00:00;ARU;ARUBA;AER;AER   .AEREOS;0;6808410;0;6808410;0;0;6300960,75;507449,25;6808410;0;CAR
7024;PK;TER;GEN;BA;BEL;1484;ALB;PAR;PARTICULARES;ALB;2;15/1/2025 11:00;7/2/2025 00:00;13/2/2025 00:00;COL;COLOMBIA;HOTEL;HOTEL .HOTELES;2461962,91;2461962,91;70382,1;2461962,91;70382,1;0;2126806,51;335156,4;2532345;0,01;SUD
7025;PN;TER;GEN;DZ;DAI;1483;VIT;PAR;PARTICULARES;;0;15/1/2025 11:00;14/4/2025 00:00;21/4/2025 00:00;ARU;ARUBA;TER;TER   .TERRESTRES;346814,39;346825,28;24257,09;346825,28;24257,09;0;238522,64;108291,75;371082,37;0;CAR
7026;PN;AER;GEN;DC;DEB;7506;THO;AGT;AGENCIAS;OTA;3;15/1/2025 11:11;25/4/2025 00:00;5/5/2025 00:00;RIO;RIO DE JANEIRO;AER;AER   .AEREOS;0;1133834,52;0;1133834,52;0;0;1156974;-23139,48;1148068,64;-14234,12;BRA
7027;PK;TER;GEN;BA;BEL;1484;ALB;PAR;PARTICULARES;ALB;2;15/1/2025 11:15;7/2/2025 00:00;13/2/2025 00:00;COL;COLOMBIA;TER;TER   .TERRESTRES;113987,58;113987,58;3547,42;113987,58;3547,42;0;97062,54;16925,04;117535;0;SUD
7028;PN;TER;GEN;BB;BET;1032;NAV;PAR;PARTICULARES;;0;15/1/2025 11:15;18/5/2025 00:00;26/5/2025 00:00;CUBA;CUBA;AER;AER   .AEREOS;0;2903600;0;2903600;0;0;2767643,2;135956,8;2903600;0;CAR
7029;PN;AER;GEN;MS;MAR;7545;KIE;AGT;AGENCIAS;REY;1;15/1/2025 11:16;25/4/2025 00:00;24/5/2025 00:00;REPDOM;REPUBLICA DOMINICANA;AER;AER   .AEREOS;0;1058122,65;0;1058122,65;0;0;1079715,26;-21592,61;1071605,1;-13482,45;CAR
7030;PN;AER;GEN;DC;DEB;7506;THO;AGT;AGENCIAS;RIE;1;15/1/2025 11:26;15/1/2025 00:00;17/1/2025 00:00;BRA;BRASIL;AER;AER   .AEREOS;0;759152,94;0;759152,94;0;0;774642,83;-15489,89;770259;-11106,06;BRA
7031;PK;INT;GEN;IE;IVI;1200;ALI;AGT;AGENCIAS;JUA;1;15/1/2025 11:45;26/1/2025 00:00;2/2/2025 00:00;BRA;BRASIL;HOTEL;HOTEL .HOTELES;671137,26;603308,3;7066,85;603308,3;7066,85;0;570665,3;32643;610375,15;0;BRA
7032;PK;TER;GEN;OG;ORI;1481;GAB;PAR;PARTICULARES;GAB;2;15/1/2025 12:15;1/5/2025 00:00;4/5/2025 00:00;COL;COLOMBIA;HOTEL;HOTEL .HOTELES;243240,55;243240,55;7621,95;243240,55;7621,95;0;206934,88;36305,67;250862,5;0;SUD
7033;PK;TER;GEN;OG;ORI;1481;GAB;PAR;PARTICULARES;GAB;2;15/1/2025 12:15;4/5/2025 00:00;9/5/2025 00:00;COL;COLOMBIA;HOTEL;HOTEL .HOTELES;1166232,81;1166232,81;42359,64;1167237,82;33344,69;8009,94;964512,5;201720,31;1200582,5;8009,95;SUD
7034;PK;TER;GEN;OG;ORI;1481;GAB;PAR;PARTICULARES;GAB;2;15/1/2025 12:15;1/5/2025 00:00;4/5/2025 00:00;COL;COLOMBIA;TER;TER   .TERRESTRES;41580,36;41580,35;1890,51;41580,35;1890,51;0;32595;8985,36;43470,85;0,01;SUD
7035;PN;AER;GEN;BC;BRE;166;PRE;AGT;AGENCIAS;COR;1;15/1/2025 12:27;2/5/2025 00:00;7/5/2025 00:00;EUR;EUROPA;AER;AER   .AEREOS;0;4681301,52;0;4681301,52;0;0;4741071,3;-94819,3;4681301,52;0;EUR
7036;PK;TER;GEN;OG;ORI;1481;GAB;PAR;PARTICULARES;GAB;2;15/1/2025 12:30;4/5/2025 00:00;9/5/2025 00:00;COL;COLOMBIA;TER;TER   .TERRESTRES;40785,99;40881,09;2304,78;40881,09;2304,78;0;29832,9;10953,09;43280,97;-95,1;SUD
7037;PN;AER;GEN;DC;DEB;882;Eli;AGT;AGENCIAS;BER;6;15/1/2025 12:31;8/4/2025 00:00;17/4/2025 00:00;PUJ;PUNTA CANA;AER;AER   .AEREOS;0;7329525,34;0;7329525,34;0;0;6857841,9;423091,92;7329525,34;0;CAR
7038;PN;TER;GEN;LC;LUC;1486;MON;PAR;PARTICULARES;;0;15/1/2025 12:41;10/3/2025 00:00;17/3/2025 00:00;BRALUN;BRASIL;AER;AER   .AEREOS;0;2755200;0;2755200;0;0;2661855;95445;2753100;2100;LUNMIL
7039;PK;INT;GEN;INT;A D;1469;Mal;AGT;AGENCIAS;FOR;4;15/1/2025 13:00;29/6/2025 00:00;2/7/2025 00:00;ITA;ITALIA;HOTEL;HOTEL .HOTELES;1014324,04;911822,94;10676,31;911822,94;10676,31;0;860998,59;50824,35;922499,25;0;EUR
7040;PK;TER;GEN;DZ;DAI;7506;THO;AGT;AGENCIAS;COM;2;15/1/2025 13:00;25/3/2025 00:00;4/4/2025 00:00;BRA;BRASIL;HOTEL;HOTEL .HOTELES;2316316,12;2082138,89;24367;2082138,89;24367;0;1995943,18;86195,71;2106505,89;0;BRA
7042;PK;TER;GEN;DZ;DAI;1146;MIN;AGT;AGENCIAS;GAG;3;15/1/2025 14:45;23/1/2025 00:00;1/2/2025 00:00;BRA;BRASIL;HOTEL;HOTEL .HOTELES;927828,13;834062,51;9764,38;834062,51;9764,38;0;789164,89;44897,61;843826,88;0,01;BRA
7043;PK;TER;GEN;BA;BEL;7488;KAM;EMP;EMPRESA;MAG;2;15/1/2025 15:00;20/1/2025 00:00;29/1/2025 00:00;MEX;MEXICO;HOTEL;HOTEL .HOTELES;0;0;0;0;0;0;0;0;0;0;CAR
7044;PK;TER;GEN;BB;BET;1489;CAB;PAR;PARTICULARES;CAB;4;15/1/2025 15:00;23/6/2025 00:00;2/7/2025 00:00;MEX;MEXICO;HOTEL;HOTEL .HOTELES;3703379,94;3703390,66;103107,56;3703390,66;103107,56;0;3212418,11;490972,55;3806498,22;0;CAR
7045;PN;TER;GEN;BB;BET;1489;CAB;PAR;PARTICULARES;;0;15/1/2025 15:12;23/6/2025 00:00;3/7/2025 00:00;CUN;CANCUN;AER;AER   .AEREOS;0;2692500;0;2692500;0;0;2416403,68;252346,32;2692500;0;CAR
7046;PK;TER;GEN;BB;BET;1489;CAB;PAR;PARTICULARES;CAB;4;15/1/2025 15:15;23/6/2025 00:00;2/7/2025 00:00;MEX;MEXICO;N/A;N/A   .SIN CARGAR;150252,27;150252,27;11308,5;150252,27;11308,5;0;96434,58;53817,69;161560,77;0;CAR
7047;PK;TER;GEN;DZ;DAI;7545;KIE;AGT;AGENCIAS;ROD;8;15/1/2025 15:15;19/1/2025 00:00;19/1/2025 00:00;PAN;;AER;AER   .AEREOS;0;0;0;0;0;0;0;0;0;0;
7048;PN;AER;GEN;DC;DEB;1330;AND;AGT;AGENCIAS;AMA;10;15/1/2025 15:32;21/5/2025 00:00;25/5/2025 00:00;FTE;CALAFATE;AER;AER   .AEREOS;0;416996,94;0;416996,94;0;0;376885,74;40111,2;416996,94;0;ARG
7049;PN;AER;GEN;AM;Ama;166;PRE;AGT;AGENCIAS;LUC;2;15/1/2025 15:37;31/5/2025 00:00;1/6/2025 00:00;AFR;AFRICA;AER;AER   .AEREOS;0;3662818;0;3662818;0;0;3705387;-69993;3662818;0;MOE
7050;PK;TER;GEN;INT;A D;7506;THO;AGT;AGENCIAS;POR;2;15/1/2025 15:45;12/5/2025 00:00;20/5/2025 00:00;BRA;BRASIL;HOTEL;HOTEL .HOTELES;903377,29;812085,77;9505,99;812085,77;9505,99;0;766823,23;45262,53;821591,75;0,01;BRA
7051;PN;AER;GEN;AM;Ama;166;PRE;AGT;AGENCIAS;KAU;4;15/1/2025 15:44;29/1/2025 00:00;10/2/2025 00:00;EEUU;ESTADOS UNIDOS;AER;AER   .AEREOS;0;5351186,91;0;5351186,91;0;0;5419515,57;-108393,7;5351186,91;0;USA
7052;PN;AER;GEN;DC;DEB;1347;Isc;AGT;AGENCIAS;CO/;6;15/1/2025 15:49;30/4/2025 00:00;9/5/2025 00:00;IGMOIB;IGUAZU/MOCONA/IBERA;AER;AER   .AEREOS;0;18573777,29;0;0;0;18573777,29;18952831,8;-379054,51;18824219,89;-250442,6;ARG
7053;PN;AER;GEN;MS;MAR;7506;THO;AGT;AGENCIAS;POR;2;15/1/2025 16:10;12/5/2025 00:00;20/5/2025 00:00;RIO;RIO DE JANEIRO;AER;AER   .AEREOS;0;1018917,8;0;1018917,8;0;0;1039714,2;-20796,4;1032849,25;-13931,45;BRA
7054;PN;AER;GEN;DC;DEB;882;Eli;AGT;AGENCIAS;LO ;4;15/1/2025 16:13;12/2/2025 00:00;;PUJ;PUNTA CANA;AER;AER   .AEREOS;0;707817,14;0;707817,14;0;0;716855,58;-14337,96;707817,14;0;CAR
7055;PK;TER;GEN;INT;A D;1295;La ;AGT;AGENCIAS;MAG;2;15/1/2025 16:15;20/1/2025 00:00;29/1/2025 00:00;MEX;MEXICO;TER;TER   .TERRESTRES;3813368;3807918,4;561,6;3807918,4;561,6;0;4305070;-497151,6;3808480;0;CAR
7056;PN;AER;GEN;DC;DEB;7506;THO;AGT;AGENCIAS;COM;2;15/1/2025 16:24;25/3/2025 00:00;4/4/2025 00:00;SSA;SALVADOR DE BAHIA;AER;AER   .AEREOS;0;1184164,91;0;1184164,91;0;0;1208333,7;-24168,79;1200355,75;-16190,84;BRA
7057;PN;AER;GEN;BC;BRE;166;PRE;AGT;AGENCIAS;BET;4;15/1/2025 16:28;16/2/2025 00:00;27/2/2025 00:00;CUN;CANCUN;AER;AER   .AEREOS;0;4757328,77;0;4757328,77;0;0;4854417,54;-97088,77;4802188,07;-44859,3;CAR
7058;PN;AER;GEN;DC;DEB;1342;ani;AGT;AGENCIAS;MUS;1;15/1/2025 16:33;26/4/2025 00:00;1/5/2025 00:00;RIO;RIO DE JANEIRO;AER;AER   .AEREOS;0;398260,17;0;398260,17;0;0;406383,6;-8123,43;404456,58;-6196,41;BRA
7059;PN;AER;GEN;MS;MAR;166;PRE;AGT;AGENCIAS;GER;6;15/1/2025 16:37;20/7/2025 00:00;28/7/2025 00:00;PUJ;PUNTA CANA;AER;AER   .AEREOS;0;5685213,25;0;5685213,25;0;0;5801253,15;-116039,9;5738822,04;-53608,79;CAR
7060;PN;AER;GEN;BC;BRE;1412;Via;AGT;AGENCIAS;BAC;2;15/1/2025 16:52;11/3/2025 00:00;18/3/2025 00:00;BRA;BRASIL;AER;AER   .AEREOS;0;1381630;0;1381630;0;0;1409828,7;-28198,69;1381389,99;240,01;BRA
7061;PN;AER;GEN;MS;MAR;561;VIA;AGT;AGENCIAS;NIE;5;15/1/2025 16:57;3/3/2025 00:00;14/3/2025 00:00;FLN;FLORIANOPOLIS;AER;AER   .AEREOS;0;1575105;0;1575105;0;0;1363590,9;211514,1;1575105;0;REG
7062;PK;TER;GEN;DZ;DAI;1146;MIN;AGT;AGENCIAS;RIB;10;15/1/2025 17:00;15/4/2025 00:00;28/4/2025 00:00;BRA;BRASIL;HOTEL;HOTEL .HOTELES;10125090,96;9087031,57;43929,82;9229689,67;133049,93;-231778,21;8976272,05;110759,52;9145394,13;-14432,74;BRA
7063;PN;AER;GEN;BC;BRE;166;PRE;AGT;AGENCIAS;CAR;3;15/1/2025 17:08;3/7/2025 00:00;11/8/2025 00:00;ITA;ITALIA;AER;AER   .AEREOS;0;10459308,51;0;10459308,51;0;0;10672765,95;-213457,44;10557934,71;-98626,2;EUR
7064;PK;TER;GEN;DZ;DAI;1146;MIN;AGT;AGENCIAS;AST;10;15/1/2025 17:15;20/4/2025 00:00;20/4/2025 00:00;BRA;BRASIL;TER;TER   .TERRESTRES;303234,4;272593,27;3187,91;272593,27;3187,91;0;257398,68;15194,59;275781,17;0,01;BRA
7065;PN;AER;GEN;DC;DEB;1330;AND;AGT;AGENCIAS;CHI;4;15/1/2025 17:17;24/2/2025 00:00;8/3/2025 00:00;MIA;MIAMI;AER;AER   .AEREOS;0;5268564;0;5268564;0;0;5056505,82;212058,18;5268564;0;SALGRU
7066;PN;AER;GEN;DC;DEB;7506;THO;AGT;AGENCIAS;BLA;2;15/1/2025 17:21;1/5/2025 00:00;17/5/2025 00:00;NYC;NEW YORK;AER;AER   .AEREOS;0;2065504,04;0;2065504,04;0;0;2107658,91;-42154,87;2093745,25;-28241,21;USA
7067;PN;AER;GEN;MS;MAR;1347;Isc;AGT;AGENCIAS;LEE;2;15/1/2025 17:25;18/5/2025 00:00;29/5/2025 00:00;CUZ;CUSCO;AER;AER   .AEREOS;0;1348733,3;0;0;0;1348733,3;1376253,27;-27519,97;1369717,83;-20984,53;SUD
7068;PN;TER;GEN;DZ;DAI;1477;PIE;PAR;PARTICULARES;;0;15/1/2025 17:55;18/7/2025 00:00;26/7/2025 00:00;REPDOM;REPUBLICA DOMINICANA;AER;AER   .AEREOS;0;2852745;0;2852745;0;0;2670339;182406;2852745;0;CAR
7069;PN;AER;GEN;DC;DEB;166;PRE;AGT;AGENCIAS;CHI;2;15/1/2025 18:02;14/2/2025 00:00;27/2/2025 00:00;CTG;CARTAGENA;AER;AER   .AEREOS;0;2444410,08;0;2444410,08;0;0;2494296;-49885,92;2467459,68;-23049,6;CAR
7070;PN;AER;GEN;MS;MAR;1412;Via;AGT;AGENCIAS;HAB;7;15/1/2025 18:06;8/5/2025 00:00;;CUN;CANCUN;AER;AER   .AEREOS;0;956305,87;0;956305,87;0;0;975819,08;-19513,2;956305,86;0,01;CAR
7071;PN;TER;GEN;LC;LUC;1490;SUA;PAR;PARTICULARES;;0;15/1/2025 18:18;31/1/2025 00:00;14/2/2025 00:00;PERU;PERU;;      .SIN CARGAR;0;3447360;0;3447360;0;0;3319365;116655;3447360;0;SUD
7072;PN;AER;GEN;DC;DEB;166;PRE;AGT;AGENCIAS;MAR;1;16/1/2025 09:50;14/2/2025 00:00;27/2/2025 00:00;CTG;CARTAGENA;AER;AER   .AEREOS;0;1331022,95;0;1331022,95;0;0;1358182,35;-27159,4;1343573,85;-12550,9;CAR
7073;PK;TER;GEN;DZ;DAI;1094;dem;PAR;PARTICULARES;DEM;5;16/1/2025 10:00;4/3/2025 00:00;4/3/2025 00:00;ITA;ITALIA;AER;AER   .AEREOS;354229,12;354229,12;10140,07;354229,12;10140,07;0;323124,44;31104,68;364369,19;0;EUR
7074;PN;AER;GEN;MS;MAR;7471;CAD;AGT;AGENCIAS;BER;2;16/1/2025 10:08;8/4/2025 00:00;16/4/2025 00:00;PUJ;PUNTA CANA;AER;AER   .AEREOS;0;1856240,74;0;1856240,74;0;0;1646489,88;209750,86;1856240,74;0;CAR
7075;PN;AER;GEN;DC;DEB;7506;THO;AGT;AGENCIAS;CAM;4;16/1/2025 10:16;11/4/2025 00:00;19/4/2025 00:00;SAO;SAO PABLO;AER;AER   .AEREOS;0;1201005,65;0;1201005,65;0;0;1225513,8;-24508,15;1217426,75;-16421,1;EDM
7076;PN;AER;GEN;BC;BRE;166;PRE;AGT;AGENCIAS;LOP;2;16/1/2025 10:20;23/5/2025 00:00;3/7/2025 00:00;ESP;ESPANA;AER;AER   .AEREOS;0;3151127,28;0;3151127,28;0;0;3215436;-64308,72;3192726,32;-41599,04;EUR
7077;PN;AER;GEN;MS;MAR;7516;NAN;AGT;AGENCIAS;BEN;8;16/1/2025 10:31;27/5/2025 00:00;3/6/2025 00:00;PUJ;PUNTA CANA;AER;AER   .AEREOS;0;6716358,6;0;6716358,6;0;0;6762426,72;-46068,12;6716358,6;0;CAR
7078;PN;AER;GEN;DC;DEB;882;Eli;AGT;AGENCIAS;DEL;2;16/1/2025 10:38;13/2/2025 00:00;1/3/2025 00:00;ASI;ASIA;AER;AER   .AEREOS;0;2131657,5;0;2131657,5;0;0;2217558,53;-101861,03;2131657,5;0;SALGRU
7079;PN;AER;GEN;DC;DEB;1342;ani;AGT;AGENCIAS;RED;3;16/1/2025 10:43;14/3/2025 00:00;24/3/2025 00:00;FLN;FLORIANOPOLIS;AER;AER   .AEREOS;0;1423827,3;0;1423827,3;0;0;1453733,4;-29906,1;1421552,36;2274,94;REG
7080;PK;INT;GEN;INT;A D;1146;MIN;AGT;AGENCIAS;DEN;2;16/1/2025 10:45;6/4/2025 00:00;12/4/2025 00:00;JAM;JAMAICA;HOTEL;HOTEL .HOTELES;1536675,2;1381393,04;16168,02;1381393,04;16168,02;0;1304389,6;77003,44;1399786,21;-2225,15;CAR
7081;PN;AER;GEN;DC;DEB;7506;THO;AGT;AGENCIAS;RIE;1;16/1/2025 10:49;18/1/2025 00:00;25/1/2025 00:00;COLLUN;COLOMBIA;AER;AER   .AEREOS;0;1556703,03;0;1556703,03;0;0;1527273,35;29429,68;1575993,75;-19290,72;LUNMIL
7082;PK;TER;GEN;OG;ORI;1491;BEL;PAR;PARTICULARES;BEL;2;16/1/2025 11:30;15/3/2025 00:00;22/3/2025 00:00;BRA;BRASIL;HOTEL;HOTEL .HOTELES;727106,27;729869,92;21251,23;729869,92;21251,23;0;625913,48;101192,79;753884,8;-2763,65;BRA
7083;PK;TER;GEN;OG;ORI;1493;TOR;PAR;PARTICULARES;TOR;1;16/1/2025 11:45;15/3/2025 00:00;22/3/2025 00:00;BRA;BRASIL;HOTEL;HOTEL .HOTELES;722829,77;722829,77;22498,95;722829,77;22498,95;0;615707,74;107122,03;745328,72;0;BRA
7084;PN;AER;GEN;OG;ORI;1491;BEL;PAR;PARTICULARES;BEL;2;16/1/2025 11:53;15/3/2025 00:00;22/3/2025 00:00;BRALUN;BRASIL;AER;AER   .AEREOS;0;1506585;0;1506585;0;0;1395214,37;101500,63;1506585;0;LUNMIL
7085;PN;AER;GEN;OG;ORI;1493;TOR;PAR;PARTICULARES;;0;16/1/2025 11:56;15/3/2025 00:00;22/3/2025 00:00;BRALUN;BRASIL;;      .SIN CARGAR;0;833277,5;0;833277,5;0;0;775521,29;57756,21;833277,5;0;LUNMIL
7086;PN;AER;GEN;DC;DEB;7506;THO;AGT;AGENCIAS;FER;1;16/1/2025 12:53;29/1/2025 00:00;;BCN;BARCELONA;AER;AER   .AEREOS;0;855101,94;0;855101,94;0;0;872553;-17451,06;865977;-10875,06;EUR
7087;PN;AER;GEN;MS;MAR;7476;EL ;AGT;AGENCIAS;AGU;2;16/1/2025 12:57;27/5/2025 00:00;18/6/2025 00:00;EUR;EUROPA;AER;AER   .AEREOS;0;3842131,1;0;3842131,1;0;0;3920544,1;-78413;3842131,1;0;EUR
7088;PK;TER;GEN;OG;ORI;1491;BEL;PAR;PARTICULARES;BEL;3;16/1/2025 13:00;15/3/2025 00:00;22/3/2025 00:00;BRA;BRASIL;TER;TER   .TERRESTRES;197116,89;197116,89;5898,12;197116,89;5898,12;0;169026,02;28090,87;203015;0,01;BRA
7089;PN;TER;GEN;PT;PAO;1090;TAL;PAR;PARTICULARES;;0;16/1/2025 13:09;21/1/2025 00:00;20/1/2026 00:00;EUR;EUROPA;;      .SIN CARGAR;0;0;0;0;0;0;0;0;0;0;EUR
